year,locationabbr,locationdesc,class,topic,question,response,break_out,break_out_category,sample_size,data_value,data_value_unit,data_value_type,datasource,classid,topicid,locationid,breakoutid,breakoutcategoryid,questionid,responseid,display_order,data_value_footnote_symbol,data_value_footnote
2011,US,"All States, DC and Territories (median) **",Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Overweight (BMI 25.0-29.9),Overall,Overall,53,35.8,%,Crude Prevalence,BRFSS,CLASS14,Topic09,99,BO1,CAT1,_BMI5CAT,RESP040,,,
2011,US,"All States, DC and Territories (median) **",Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Normal Weight (BMI 18.5-24.9),Overall,Overall,53,34.4,%,Crude Prevalence,BRFSS,CLASS14,Topic09,99,BO1,CAT1,_BMI5CAT,RESP041,,,
2011,US,"All States, DC and Territories (median) **",Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Underweight (BMI 12.0-18.4),Overall,Overall,53,1.8,%,Crude Prevalence,BRFSS,CLASS14,Topic09,99,BO1,CAT1,_BMI5CAT,RESP042,,,
2011,US,"All States, DC and Territories (median) **",Physical Activity,Aerobic Activity,Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,53,51.6,%,Crude Prevalence,BRFSS,CLASS15,TOPIC01,99,BO1,CAT1,_PAINDEX,RESP046,,,
2011,US,"All States, DC and Territories (median) **",Physical Activity,Aerobic Activity,Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions),No,Overall,Overall,53,48.4,%,Crude Prevalence,BRFSS,CLASS15,TOPIC01,99,BO1,CAT1,_PAINDEX,RESP054,,,
2011,US,"All States, DC and Territories (median) **",Physical Activity,Exercise,"During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)",Yes,Overall,Overall,53,73.8,%,Crude Prevalence,BRFSS,CLASS15,Topic23,99,BO1,CAT1,_TOTINDA,RESP046,,,
2011,US,"All States, DC and Territories (median) **",Physical Activity,Exercise,"During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)",No,Overall,Overall,53,26.2,%,Crude Prevalence,BRFSS,CLASS15,Topic23,99,BO1,CAT1,_TOTINDA,RESP054,,,
2011,US,"All States, DC and Territories (median) **",Physical Activity,Physical Activity Index,Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,53,20.9,%,Crude Prevalence,BRFSS,CLASS15,TOPIC45,99,BO1,CAT1,_PASTAER,RESP046,,,
2011,US,"All States, DC and Territories (median) **",Physical Activity,Physical Activity Index,Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions),No,Overall,Overall,53,79.1,%,Crude Prevalence,BRFSS,CLASS15,TOPIC45,99,BO1,CAT1,_PASTAER,RESP054,,,
2011,US,"All States, DC and Territories (median) **",Physical Activity,Strength Activity,Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions).,Yes,Overall,Overall,53,29.6,%,Crude Prevalence,BRFSS,CLASS15,Topic56,99,BO1,CAT1,_PASTRNG,RESP046,,,
2011,US,"All States, DC and Territories (median) **",Physical Activity,Strength Activity,Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions).,No,Overall,Overall,53,70.4,%,Crude Prevalence,BRFSS,CLASS15,Topic56,99,BO1,CAT1,_PASTRNG,RESP054,,,
2011,US,"All States, DC and Territories (median) **",Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,53,21.2,%,Crude Prevalence,BRFSS,CLASS17,Topic15,99,BO1,CAT1,_RFSMOK3,RESP046,,,
2011,US,"All States, DC and Territories (median) **",Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),No,Overall,Overall,53,78.8,%,Crude Prevalence,BRFSS,CLASS17,Topic15,99,BO1,CAT1,_RFSMOK3,RESP054,,,
2011,US,"All States, DC and Territories (median) **",Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke everyday,Overall,Overall,53,15.2,%,Crude Prevalence,BRFSS,CLASS17,Topic55,99,BO1,CAT1,_SMOKER3,RESP068,,,
2011,US,"All States, DC and Territories (median) **",Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke some days,Overall,Overall,53,5.7,%,Crude Prevalence,BRFSS,CLASS17,Topic55,99,BO1,CAT1,_SMOKER3,RESP069,,,
2011,US,"All States, DC and Territories (median) **",Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Former smoker,Overall,Overall,53,25,%,Crude Prevalence,BRFSS,CLASS17,Topic55,99,BO1,CAT1,_SMOKER3,RESP070,,,
2011,US,"All States, DC and Territories (median) **",Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Never smoked,Overall,Overall,53,52.9,%,Crude Prevalence,BRFSS,CLASS17,Topic55,99,BO1,CAT1,_SMOKER3,RESP071,,,
2012,US,"All States, DC and Territories (median) **",Demographics,Age,What is your age?,55-64 years,Overall,Overall,53,16.6,%,Crude Prevalence,BRFSS,CLASS05,Topic02,99,BO1,CAT1,AGE,RESP014,1163,,
2012,US,"All States, DC and Territories (median) **",Demographics,Age,What is your age?,65+ years,Overall,Overall,53,18.9,%,Crude Prevalence,BRFSS,CLASS05,Topic02,99,BO1,CAT1,AGE,RESP015,1164,,
2012,US,"All States, DC and Territories (median) **",Demographics,Age,What is your age?,25-34 years,Overall,Overall,53,17.1,%,Crude Prevalence,BRFSS,CLASS05,Topic02,99,BO1,CAT1,AGE,RESP011,1160,,
2012,US,"All States, DC and Territories (median) **",Demographics,Age,What is your age?,35-44 years,Overall,Overall,53,16.4,%,Crude Prevalence,BRFSS,CLASS05,Topic02,99,BO1,CAT1,AGE,RESP012,1161,,
2012,US,"All States, DC and Territories (median) **",Demographics,Age,What is your age?,45-54 years,Overall,Overall,53,18.3,%,Crude Prevalence,BRFSS,CLASS05,Topic02,99,BO1,CAT1,AGE,RESP013,1162,,
2012,US,"All States, DC and Territories (median) **",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,53,55.1,%,Crude Prevalence,BRFSS,CLASS01,Topic03,99,BO1,CAT1,DRNKANY5,RESP046,2258,,
2012,US,"All States, DC and Territories (median) **",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,53,44.9,%,Crude Prevalence,BRFSS,CLASS01,Topic03,99,BO1,CAT1,DRNKANY5,RESP054,2259,,
2012,US,"All States, DC and Territories (median) **",Alcohol Consumption,Binge Drinking,"Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)",Yes,Overall,Overall,53,16.9,%,Crude Prevalence,BRFSS,CLASS01,Topic07,99,BO1,CAT1,_RFBING5,RESP046,2304,,
2012,US,"All States, DC and Territories (median) **",Alcohol Consumption,Binge Drinking,"Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)",No,Overall,Overall,53,83.1,%,Crude Prevalence,BRFSS,CLASS01,Topic07,99,BO1,CAT1,_RFBING5,RESP054,2305,,
2012,US,"All States, DC and Territories (median) **",Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,53,6.1,%,Crude Prevalence,BRFSS,CLASS01,Topic30,99,BO1,CAT1,_RFDRHV4,RESP046,2350,,
2012,US,"All States, DC and Territories (median) **",Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions),No,Overall,Overall,53,93.9,%,Crude Prevalence,BRFSS,CLASS01,Topic30,99,BO1,CAT1,_RFDRHV4,RESP054,2351,,
2012,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Arthritis,Adults who have been told they have arthritis (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,53,25.5,%,Crude Prevalence,BRFSS,CLASS03,Topic05,99,BO1,CAT1,_DRDXAR1,RESP046,523,,
2012,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Arthritis,Adults who have been told they have arthritis (variable calculated from one or more BRFSS questions),No,Overall,Overall,53,74.5,%,Crude Prevalence,BRFSS,CLASS03,Topic05,99,BO1,CAT1,_DRDXAR1,RESP054,524,,
2012,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Asthma,Adults who have been told they currently have asthma (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,53,8.9,%,Crude Prevalence,BRFSS,CLASS03,Topic06,99,BO1,CAT1,_CASTHM1,RESP046,477,,
2012,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Asthma,Adults who have been told they currently have asthma (variable calculated from one or more BRFSS questions),No,Overall,Overall,53,91.1,%,Crude Prevalence,BRFSS,CLASS03,Topic06,99,BO1,CAT1,_CASTHM1,RESP054,478,,
2012,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Asthma,Adults who have ever been told they have asthma (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,53,13.3,%,Crude Prevalence,BRFSS,CLASS03,Topic06,99,BO1,CAT1,_LTASTH1,RESP046,431,,
2012,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Asthma,Adults who have ever been told they have asthma (variable calculated from one or more BRFSS questions),No,Overall,Overall,53,86.7,%,Crude Prevalence,BRFSS,CLASS03,Topic06,99,BO1,CAT1,_LTASTH1,RESP054,432,,
2012,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,53,4.3,%,Crude Prevalence,BRFSS,CLASS03,Topic10,99,BO1,CAT1,CVDCRHD4,RESP046,341,,
2012,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,No,Overall,Overall,53,95.7,%,Crude Prevalence,BRFSS,CLASS03,Topic10,99,BO1,CAT1,CVDCRHD4,RESP054,342,,
2012,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Cardiovascular Disease,Ever told you had a heart attack (myocardial infarction)?,Yes,Overall,Overall,53,4.5,%,Crude Prevalence,BRFSS,CLASS03,Topic10,99,BO1,CAT1,CVDINFR4,RESP046,297,,
2012,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Cardiovascular Disease,Ever told you had a heart attack (myocardial infarction)?,No,Overall,Overall,53,95.5,%,Crude Prevalence,BRFSS,CLASS03,Topic10,99,BO1,CAT1,CVDINFR4,RESP054,298,,
2012,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Cardiovascular Disease,Ever told you had a stroke?,Yes,Overall,Overall,53,2.9,%,Crude Prevalence,BRFSS,CLASS03,Topic10,99,BO1,CAT1,CVDSTRK3,RESP046,386,,
2012,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Cardiovascular Disease,Ever told you had a stroke?,No,Overall,Overall,53,97.1,%,Crude Prevalence,BRFSS,CLASS03,Topic10,99,BO1,CAT1,CVDSTRK3,RESP054,387,,
2012,US,"All States, DC and Territories (median) **",Chronic Health Indicators,COPD,Ever told you have COPD?,Yes,Overall,Overall,53,6.1,%,Crude Prevalence,BRFSS,CLASS03,Topic14,99,BO1,CAT1,CHCCOPD1,RESP046,747,,
2012,US,"All States, DC and Territories (median) **",Chronic Health Indicators,COPD,Ever told you have COPD?,No,Overall,Overall,53,93.9,%,Crude Prevalence,BRFSS,CLASS03,Topic14,99,BO1,CAT1,CHCCOPD1,RESP054,748,,
2012,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,Overall,Overall,53,17.6,%,Crude Prevalence,BRFSS,CLASS03,Topic17,99,BO1,CAT1,ADDEPEV2,RESP046,888,,
2012,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,Overall,Overall,53,82.5,%,Crude Prevalence,BRFSS,CLASS03,Topic17,99,BO1,CAT1,ADDEPEV2,RESP054,889,,
2012,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Diabetes,Have you ever been told by a doctor that you have diabetes?,Yes,Overall,Overall,53,9.7,%,Crude Prevalence,BRFSS,CLASS03,Topic18,99,BO1,CAT1,DIABETE3,RESP046,569,,
2012,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Diabetes,Have you ever been told by a doctor that you have diabetes?,"Yes, pregnancy-related",Overall,Overall,52,0.8,%,Crude Prevalence,BRFSS,CLASS03,Topic18,99,BO1,CAT1,DIABETE3,RESP051,570,,
2012,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Diabetes,Have you ever been told by a doctor that you have diabetes?,"No, pre-diabetes or borderline diabetes",Overall,Overall,53,1.2,%,Crude Prevalence,BRFSS,CLASS03,Topic18,99,BO1,CAT1,DIABETE3,RESP052,572,,
2012,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Diabetes,Have you ever been told by a doctor that you have diabetes?,No,Overall,Overall,53,88,%,Crude Prevalence,BRFSS,CLASS03,Topic18,99,BO1,CAT1,DIABETE3,RESP054,571,,
2012,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,Overall,Overall,53,2.5,%,Crude Prevalence,BRFSS,CLASS03,Topic35,99,BO1,CAT1,CHCKIDNY,RESP046,793,,
2012,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Kidney,Ever told you have kidney disease?,No,Overall,Overall,53,97.5,%,Crude Prevalence,BRFSS,CLASS03,Topic35,99,BO1,CAT1,CHCKIDNY,RESP054,794,,
2012,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,Yes,Overall,Overall,53,6.5,%,Crude Prevalence,BRFSS,CLASS03,Topic40,99,BO1,CAT1,CHCOCNCR,RESP046,702,,
2012,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,No,Overall,Overall,53,93.5,%,Crude Prevalence,BRFSS,CLASS03,Topic40,99,BO1,CAT1,CHCOCNCR,RESP054,703,,
2012,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Skin Cancer,Ever told you had skin cancer?,Yes,Overall,Overall,52,5.7,%,Crude Prevalence,BRFSS,CLASS03,Topic53,99,BO1,CAT1,CHCSCNCR,RESP046,657,,
2012,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Skin Cancer,Ever told you had skin cancer?,No,Overall,Overall,53,94.3,%,Crude Prevalence,BRFSS,CLASS03,Topic53,99,BO1,CAT1,CHCSCNCR,RESP054,658,,
2012,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Vision,Ever told you have vision impairment?,Yes,Overall,Overall,53,15.3,%,Crude Prevalence,BRFSS,CLASS03,Topic62,99,BO1,CAT1,CHCVISN1,RESP046,838,,
2012,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Vision,Ever told you have vision impairment?,No,Overall,Overall,53,84.4,%,Crude Prevalence,BRFSS,CLASS03,Topic62,99,BO1,CAT1,CHCVISN1,RESP054,839,,
2012,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Vision,Ever told you have vision impairment?,Respondent is blind,Overall,Overall,18,0.2,%,Crude Prevalence,BRFSS,CLASS03,Topic62,99,BO1,CAT1,CHCVISN1,RESP055,840,,
2012,US,"All States, DC and Territories (median) **",Colorectal Cancer Screening,Blood Stool Test,Adults aged 50+ who have had a blood stool test within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,53,14.2,%,Crude Prevalence,BRFSS,CLASS04,Topic08,99,BO1,CAT1,_RFBLDS2,RESP046,2725,,
2012,US,"All States, DC and Territories (median) **",Colorectal Cancer Screening,Blood Stool Test,Adults aged 50+ who have had a blood stool test within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,53,85.8,%,Crude Prevalence,BRFSS,CLASS04,Topic08,99,BO1,CAT1,_RFBLDS2,RESP054,2726,,
2012,US,"All States, DC and Territories (median) **",Colorectal Cancer Screening,Sigmoidoscopy,Adults aged 50+ who have ever had a sigmoidoscopy or colonoscopy (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,53,66.8,%,Crude Prevalence,BRFSS,CLASS04,Topic52,99,BO1,CAT1,_RFSIGM2,RESP046,2765,,
2012,US,"All States, DC and Territories (median) **",Colorectal Cancer Screening,Sigmoidoscopy,Adults aged 50+ who have ever had a sigmoidoscopy or colonoscopy (variable calculated from one or more BRFSS questions),No,Overall,Overall,53,33.2,%,Crude Prevalence,BRFSS,CLASS04,Topic52,99,BO1,CAT1,_RFSIGM2,RESP054,2766,,
2012,US,"All States, DC and Territories (median) **",Demographics,Age,What is your age?,18-24 years,Overall,Overall,53,13.2,%,Crude Prevalence,BRFSS,CLASS05,Topic02,99,BO1,CAT1,AGE,RESP010,1159,,
2012,US,"All States, DC and Territories (median) **",Demographics,Disability status,"Adults who are limited in any activities because of physical, mental, or emotional problems",Yes,Overall,Overall,53,20,%,Crude Prevalence,BRFSS,CLASS05,Topic19,99,BO1,CAT1,QLACTLM2,RESP046,2028,,
2012,US,"All States, DC and Territories (median) **",Demographics,Disability status,"Adults who are limited in any activities because of physical, mental, or emotional problems",No,Overall,Overall,53,80,%,Crude Prevalence,BRFSS,CLASS05,Topic19,99,BO1,CAT1,QLACTLM2,RESP054,2029,,
